url;review
https://www.yelp.it/biz/zucca-torino;"Posto molto carino, personale cordiale, educato e veloce."
https://www.yelp.it/biz/zonk-di-brigada-igor-torino;"Il locale è molto semplice e il personale gentile e disponibile."
https://www.yelp.it/biz/zichella-torino;"Personale molto simpatico, gentile e ti offre un servizio veloce e di qualità."
https://www.yelp.it/biz/zheng-yang-torino-2;"Cibi freschi, personale gentile e servizio rapido."
https://www.yelp.it/biz/zelli-wine-bar-torino;"Unica pecca la poca varietà di pietanze durante la settimana."
https://www.yelp.it/biz/yu-jiasheng-torino;"I gestori sono molto gentili ed il servizio rapidissimo sia al tavolo che da asporto."
https://www.yelp.it/biz/younger-pub-bari;"Da frequentare in settimana è il TOP!!!"
https://www.yelp.it/biz/yoshi-bar-torino;"C'è la possibilità di usufruire del servizio di take away."
https://www.yelp.it/biz/xo-caf%C3%A8-torino-3;"Dj set sempre all'avanguardia, concerti rock, aperitivo tutti i giorni (tranne Lunedì giorno di chiusura) a partire dalle 19:00."
https://www.yelp.it/biz/wispobish-torino;"Locale piacevole , personale molto accogliente cordiale, gentile e disponibile."
https://www.yelp.it/biz/winston-churchill-new-pub-torino;"La pizza è veramente buona e hanno birre veramente speciali."
https://www.yelp.it/biz/windigo-saloon-bari;"Posto tranquillo e accogliente con servizio abbastanza veloce."
https://www.yelp.it/biz/waxy-torino;"Locale top e tranquillo tutte le sere con servizio perfetto, in particolare della cameriera preferita Federica."
https://www.yelp.it/biz/wasabi-torino;"Servizio veloce, personale cordiale e tanta scelta nel menù."
https://www.yelp.it/biz/walima-torino;"Il servizio è veloce, il the alla menta spettacolare e il narghilè ottimo."
https://www.yelp.it/biz/vyta-torino;"Per pausa veloce in attesa di un treno!"
https://www.yelp.it/biz/volver-torino-2;"Il locale è pulito, il servizio è veloce."
https://www.yelp.it/biz/vitelloni-torino;"Porzioni abbondanti, servizio gentile e veloce, ottimo anche per una pausa pranzo lavorativa."
https://www.yelp.it/biz/vintage-torino;"Ambiente raffinato e servizio attento ma non lezioso."
https://www.yelp.it/biz/vinolento-torino;"Arredamento forse troppo basic, personale molto gentile e servizio rapido."
https://www.yelp.it/biz/villa-somis-torino;"La famiglia Chiodi Latini non tradisce e conferma una qualità  eccelsa nel servizio e nel gusto."
https://www.yelp.it/biz/vermouth-anselmo-torino;"Aperitivo veloce molto buono e onesto nel prezzo!"
https://www.yelp.it/biz/verdi-d-indivia-torino;"Ottimo e veloce posticino ideale per la pausa pranzo ."
https://www.yelp.it/biz/vasa-vasa-torino;"Provata qualche settimana fa in occasione della maratona del gelato."
https://www.yelp.it/biz/vanilla-torino;"Locale piccolino solo per coni d asporto."
